"CustomerID","InsuredAge","InsuredZipCode","InsuredGender","InsuredEducationLevel","InsuredOccupation","InsuredHobbies","CapitalGains","CapitalLoss","Country"
"Cust26448",31,608335,"FEMALE","JD","adm-clerical","kayaking",46000,-45000,"India"
"Cust26449",39,441175,"MALE","High School","adm-clerical","exercise",29300,-40600,"India"
"Cust2645",26,604948,"MALE","College","priv-house-serv","paintball",47400,-52100,"India"
"Cust26450",35,473243,"MALE","High School","exec-managerial","paintball",52700,-40600,"India"
"Cust26452",32,473243,"MALE","MD","exec-managerial","exercise",52700,-64700,"India"
"Cust26453",34,441175,"MALE","High School","exec-managerial","camping",52700,-40600,"India"
"Cust26455",35,611852,"MALE","High School","exec-managerial","paintball",52700,-53300,"India"
"Cust26456",40,473243,"MALE","High School","exec-managerial","paintball",29300,-40600,"India"
"Cust26457",37,441175,"MALE","High School","adm-clerical","exercise",52700,-64700,"India"
"Cust26459",40,604555,"FEMALE","Masters","exec-managerial","video-games",0,-63900,"India"
"Cust26460",37,466676,"MALE","High School","exec-managerial","video-games",0,0,"India"
"Cust26462",39,603123,"FEMALE","Masters","exec-managerial","reading",0,0,"India"
"Cust26463",39,603123,"FEMALE","Masters","exec-managerial","reading",0,0,"India"
"Cust26464",39,604555,"FEMALE","Masters","exec-managerial","video-games",0,-63900,"India"
"Cust26465",42,603123,"FEMALE","College","sales","paintball",0,0,"India"
"Cust26466",40,603123,"FEMALE","Masters","exec-managerial","reading",0,-63900,"India"
"Cust26468",31,608335,"MALE","Masters","other-service","kayaking",0,0,"India"
"Cust2647",42,601206,"MALE","Masters","craft-repair","basketball",0,-44400,"India"
"Cust26470",33,457767,"MALE","MD","tech-support","bungie-jumping",0,0,"India"
"Cust26471",33,434982,"MALE","MD","other-service","exercise",0,-31700,"India"
"Cust26473",33,434982,"MALE","Masters","tech-support","exercise",0,-31700,"India"
"Cust26474",29,442335,"FEMALE","Masters","priv-house-serv","movies",39900,0,"India"
"Cust26475",32,434982,"MALE","Masters","tech-support","exercise",0,0,"India"
"Cust26476",39,618498,"MALE","High School","exec-managerial","golf",0,-29200,"India"
"Cust26478",39,457722,"FEMALE","High School","adm-clerical","video-games",0,-80600,"India"
"Cust26479",38,436984,"MALE","High School","prof-specialty","video-games",57300,-80600,"India"
"Cust2648",33,450709,"FEMALE","PhD","exec-managerial","paintball",0,-43600,"India"
"Cust26480",36,618498,"MALE","Associate","adm-clerical","polo",0,-80600,"India"
"Cust26481",39,436984,"MALE","High School","exec-managerial","golf",0,-29200,"India"
"Cust26484",37,618498,"MALE","High School","exec-managerial","golf",0,-29200,"India"
"Cust26485",49,455672,"MALE","Associate","sales","board-games",0,0,"India"
"Cust26486",42,465100,"MALE","High School","transport-moving","board-games",35700,0,"India"
"Cust26487",32,447979,"MALE","JD","adm-clerical","board-games",58500,0,"India"
"Cust26489",42,465100,"FEMALE","High School","exec-managerial","board-games",90700,0,"India"
"Cust26490",39,617970,"MALE","JD","transport-moving","board-games",58500,-46800,"India"
"Cust26491",49,617970,"MALE","Associate","sales","board-games",35700,0,"India"
"Cust26492",42,465100,"MALE","High School","transport-moving","exercise",35700,0,"India"
"Cust26494",32,432934,"FEMALE","Associate","priv-house-serv","yachting",26900,0,"India"
"Cust26495",39,465252,"FEMALE","Associate","exec-managerial","sleeping",800,0,"India"
"Cust26496",37,465252,"FEMALE","Associate","exec-managerial","sleeping",800,0,"India"
"Cust26497",34,460359,"MALE","Associate","priv-house-serv","hiking",26900,0,"India"
"Cust26498",35,432934,"FEMALE","High School","prof-specialty","board-games",0,-36600,"India"
"Cust26500",32,432934,"MALE","Associate","priv-house-serv","yachting",26900,0,"India"
"Cust26501",31,432934,"FEMALE","Associate","priv-house-serv","yachting",26900,0,"India"
"Cust26502",33,432934,"MALE","JD","priv-house-serv","hiking",800,0,"India"
"Cust26503",30,456762,"FEMALE","PhD","other-service","reading",36400,-72400,"India"
"Cust26504",32,456762,"FEMALE","MD","other-service","yachting",36400,0,"India"
"Cust26508",31,472248,"FEMALE","MD","other-service","video-games",36400,-64000,"India"
"Cust26509",36,616929,"FEMALE","MD","adm-clerical","hiking",36400,0,"India"
"Cust2651",46,441671,"FEMALE","MD","tech-support","chess",59900,-53100,"India"
"Cust26511",32,456762,"MALE","MD","other-service","video-games",51400,-64000,"India"
"Cust26513",37,601748,"FEMALE","College","adm-clerical","polo",0,0,"India"
"Cust26514",38,608371,"FEMALE","College","prof-specialty","kayaking",0,-78600,"India"
"Cust26515",36,601748,"MALE","College","adm-clerical","kayaking",40900,-78600,"India"
"Cust26517",36,601748,"FEMALE","Associate","sales","kayaking",23600,-15600,"India"
"Cust26519",37,608371,"FEMALE","College","prof-specialty","board-games",0,0,"India"
"Cust2652",37,615683,"FEMALE","Associate","craft-repair","skydiving",69200,-46900,"India"
"Cust26520",36,601748,"FEMALE","College","prof-specialty","kayaking",23600,-15600,"India"
"Cust26521",30,436973,"MALE","High School","sales","paintball",0,-40600,"India"
"Cust26522",32,476185,"FEMALE","High School","sales","board-games",0,0,"India"
"Cust26523",29,457727,"FEMALE","High School","sales","movies",0,0,"India"
"Cust26524",29,436973,"FEMALE","High School","sales","movies",0,0,"India"
"Cust26526",29,457727,"FEMALE","High School","adm-clerical","movies",0,0,"India"
"Cust26528",30,436973,"FEMALE","JD","sales","base-jumping",0,0,"India"
"Cust26529",29,457727,"FEMALE","High School","sales","board-games",0,0,"India"
"Cust2653",39,610381,"FEMALE","College","machine-op-inspct","cross-fit",46100,-36900,"India"
"Cust26530",39,453277,"FEMALE","JD","farming-fishing","yachting",0,-39200,"India"
"Cust26531",41,600275,"MALE","PhD","farming-fishing","yachting",55200,-39200,"India"
"Cust26533",42,463153,"MALE","PhD","farming-fishing","reading",42600,-44400,"India"
"Cust26536",40,453277,"FEMALE","Associate","other-service","camping",55200,0,"India"
"Cust26537",42,463153,"MALE","PhD","farming-fishing","reading",55200,-44400,"India"
"Cust26538",43,463153,"MALE","High School","protective-serv","reading",42600,0,"India"
"Cust26539",44,465100,"FEMALE","MD","exec-managerial","video-games",90700,-52600,"India"
"Cust2654",34,463271,"FEMALE","High School","tech-support","chess",0,0,"India"
"Cust26540",33,466393,"MALE","MD","exec-managerial","kayaking",55600,-20800,"India"
"Cust26541",43,465100,"FEMALE","JD","exec-managerial","exercise",0,-52600,"India"
"Cust26542",43,468470,"FEMALE","MD","handlers-cleaners","exercise",90700,-74800,"India"
"Cust26543",40,468470,"FEMALE","College","handlers-cleaners","exercise",0,-20800,"India"
"Cust26544",38,468470,"FEMALE","College","handlers-cleaners","board-games",90700,-74800,"India"
"Cust26545",35,465100,"FEMALE","MD","exec-managerial","kayaking",90700,-20800,"India"
"Cust26546",44,431532,"FEMALE","MD","exec-managerial","video-games",0,-20800,"India"
"Cust26548",41,603248,"FEMALE","High School","machine-op-inspct","kayaking",14100,0,"India"
"Cust26549",42,605369,"FEMALE","JD","machine-op-inspct","camping",0,-53800,"India"
"Cust2655",34,463271,"FEMALE","College","protective-serv","cross-fit",0,0,"India"
"Cust26552",42,603248,"FEMALE","High School","machine-op-inspct","hiking",0,-53800,"India"
"Cust26553",42,605369,"MALE","High School","machine-op-inspct","camping",0,0,"India"
"Cust26554",48,603248,"FEMALE","High School","machine-op-inspct","hiking",49700,0,"India"
"Cust26556",47,609409,"FEMALE","High School","machine-op-inspct","polo",49700,-59100,"India"
"Cust26557",28,601112,"MALE","PhD","other-service","bungie-jumping",67700,0,"India"
"Cust26559",34,446326,"FEMALE","PhD","armed-forces","exercise",0,0,"India"
"Cust26563",28,601112,"FEMALE","PhD","armed-forces","dancing",0,0,"India"
"Cust26564",26,601112,"FEMALE","PhD","armed-forces","exercise",67700,-58400,"India"
"Cust26565",25,601112,"FEMALE","Masters","armed-forces","exercise",0,0,"India"
"Cust26566",40,471148,"MALE","High School","adm-clerical","kayaking",0,-70900,"India"
"Cust26567",38,432148,"FEMALE","College","machine-op-inspct","kayaking",0,0,"India"
"Cust26568",46,478423,"FEMALE","College","machine-op-inspct","kayaking",47600,-39600,"India"
"Cust2657",43,603732,"FEMALE","Associate","prof-specialty","yachting",0,0,"India"
"Cust26571",43,478423,"FEMALE","PhD","machine-op-inspct","movies",47600,-39600,"India"
"Cust26572",43,439787,"MALE","PhD","machine-op-inspct","kayaking",47600,0,"India"
"Cust26573",38,439787,"FEMALE","High School","machine-op-inspct","golf",0,0,"India"
"Cust26574",39,478423,"FEMALE","PhD","machine-op-inspct","movies",47600,-39600,"India"
"Cust26575",41,464839,"MALE","Associate","transport-moving","golf",0,0,"India"
"Cust26576",41,464839,"MALE","College","exec-managerial","golf",0,0,"India"
"Cust26579",39,445120,"MALE","MD","sales","reading",0,-65200,"India"
"Cust2658",54,478902,"MALE","Masters","transport-moving","reading",49500,-81100,"India"
"Cust26581",38,615229,"MALE","JD","tech-support","golf",0,0,"India"
"Cust26582",40,464839,"MALE","JD","exec-managerial","golf",0,0,"India"
"Cust26583",40,464839,"MALE","JD","exec-managerial","golf",0,0,"India"
"Cust26584",39,470510,"FEMALE","MD","protective-serv","kayaking",0,-72300,"India"
"Cust26585",40,470510,"FEMALE","College","protective-serv","yachting",0,0,"India"
"Cust26587",40,470510,"FEMALE","MD","protective-serv","yachting",0,-72300,"India"
"Cust2659",54,457962,"MALE","Masters","exec-managerial","paintball",69500,-40700,"India"
"Cust26591",40,448984,"MALE","College","craft-repair","yachting",0,0,"India"
"Cust26594",29,440327,"FEMALE","College","tech-support","reading",0,-51200,"India"
"Cust26595",29,440327,"FEMALE","High School","craft-repair","exercise",0,0,"India"
"Cust26596",30,440327,"FEMALE","High School","craft-repair","exercise",78800,0,"India"
"Cust26597",32,440327,"FEMALE","High School","tech-support","exercise",0,0,"India"
"Cust26598",29,614383,"FEMALE","College","tech-support","exercise",42800,0,"India"
"Cust2660",30,447188,"FEMALE","High School","machine-op-inspct","paintball",43400,-91200,"India"
"Cust26600",31,476737,"FEMALE","High School","adm-clerical","kayaking",0,0,"India"
"Cust26601",27,440327,"FEMALE","College","transport-moving","reading",0,-51200,"India"
"Cust26602",34,460742,"FEMALE","High School","exec-managerial","bungie-jumping",61600,-31700,"India"
"Cust26603",41,604668,"FEMALE","JD","prof-specialty","bungie-jumping",37300,-31700,"India"
"Cust26604",40,460742,"FEMALE","JD","prof-specialty","movies",37300,-83900,"India"
"Cust26605",40,460742,"FEMALE","JD","craft-repair","movies",0,-31700,"India"
"Cust26607",39,460742,"FEMALE","JD","prof-specialty","bungie-jumping",37300,-83900,"India"
"Cust26609",41,460742,"FEMALE","JD","prof-specialty","bungie-jumping",0,-83900,"India"
"Cust26610",42,477644,"FEMALE","MD","prof-specialty","bungie-jumping",37300,-31700,"India"
"Cust26611",33,441659,"FEMALE","Associate","tech-support","kayaking",35300,-58100,"India"
"Cust26612",33,470670,"MALE","Associate","armed-forces","movies",45000,-30400,"India"
"Cust26614",34,441659,"FEMALE","MD","tech-support","golf",0,0,"India"
"Cust26615",34,446895,"MALE","JD","tech-support","paintball",48500,-58100,"India"
"Cust26617",34,441659,"FEMALE","MD","tech-support","kayaking",0,0,"India"
"Cust26618",34,446895,"FEMALE","JD","prof-specialty","paintball",35300,-58100,"India"
"Cust26619",35,460586,"MALE","Associate","prof-specialty","kayaking",48500,-67400,"India"
"Cust2662",33,442389,"MALE","Associate","other-service","video-games",0,0,"India"
"Cust26621",41,430567,"FEMALE","College","sales","skydiving",50500,0,"India"
"Cust26622",44,609374,"FEMALE","College","exec-managerial","exercise",50500,-20800,"India"
"Cust26623",48,609374,"FEMALE","JD","other-service","skydiving",50500,0,"India"
"Cust26625",45,609374,"MALE","JD","other-service","basketball",0,0,"India"
"Cust26626",50,465100,"MALE","MD","other-service","basketball",90700,0,"India"
"Cust26628",49,609374,"FEMALE","JD","sales","basketball",0,0,"India"
"Cust26629",46,451672,"MALE","College","prof-specialty","kayaking",34300,0,"India"
"Cust2663",33,476502,"MALE","College","other-service","bungie-jumping",0,0,"India"
"Cust26630",48,451672,"MALE","Masters","craft-repair","dancing",0,0,"India"
"Cust26631",48,456600,"MALE","Associate","prof-specialty","kayaking",0,-45800,"India"
"Cust26632",49,451672,"MALE","College","craft-repair","kayaking",0,0,"India"
"Cust26633",46,451672,"FEMALE","Associate","prof-specialty","skydiving",0,-24300,"India"
"Cust26634",43,451672,"MALE","College","prof-specialty","kayaking",0,-24300,"India"
"Cust26638",25,432896,"FEMALE","Associate","handlers-cleaners","camping",0,-57000,"India"
"Cust26639",28,614812,"FEMALE","High School","handlers-cleaners","video-games",27100,0,"India"
"Cust2664",55,437944,"FEMALE","College","transport-moving","cross-fit",63900,-63700,"India"
"Cust26640",27,614812,"FEMALE","High School","transport-moving","camping",27100,0,"India"
"Cust26643",27,614812,"FEMALE","High School","transport-moving","video-games",27100,-57000,"India"
"Cust26644",40,432896,"MALE","High School","handlers-cleaners","board-games",35700,0,"India"
"Cust26645",40,617970,"FEMALE","High School","handlers-cleaners","camping",0,0,"India"
"Cust26646",27,445638,"FEMALE","Associate","handlers-cleaners","camping",0,-45300,"India"
"Cust26647",39,605141,"MALE","PhD","craft-repair","video-games",0,0,"India"
"Cust26649",39,605141,"FEMALE","PhD","prof-specialty","video-games",0,0,"India"
"Cust2665",50,606352,"FEMALE","Masters","other-service","cross-fit",0,0,"India"
"Cust26650",39,605141,"FEMALE","PhD","craft-repair","camping",0,0,"India"
"Cust26651",40,465376,"FEMALE","PhD","prof-specialty","camping",0,0,"India"
"Cust26653",38,465376,"FEMALE","College","prof-specialty","camping",0,0,"India"
"Cust26654",44,457555,"FEMALE","College","prof-specialty","video-games",0,0,"India"
"Cust26656",41,465252,"MALE","JD","exec-managerial","polo",0,-41000,"India"
"Cust26657",42,607889,"MALE","High School","exec-managerial","camping",0,-41000,"India"
"Cust26658",34,432781,"MALE","Associate","protective-serv","polo",37700,0,"India"
"Cust26659",43,607889,"MALE","High School","exec-managerial","camping",0,-41000,"India"
"Cust2666",31,457962,"MALE","High School","adm-clerical","polo",69500,-40700,"India"
"Cust26661",44,432781,"MALE","JD","machine-op-inspct","camping",57900,-41000,"India"
"Cust26662",44,432781,"MALE","JD","machine-op-inspct","polo",57900,-41000,"India"
"Cust26663",44,607889,"MALE","High School","machine-op-inspct","polo",0,-41000,"India"
"Cust26664",40,432781,"MALE","High School","exec-managerial","polo",0,-41000,"India"
"Cust26665",31,452748,"FEMALE","MD","protective-serv","basketball",0,-40600,"India"
"Cust26666",38,452748,"FEMALE","MD","protective-serv","camping",0,0,"India"
"Cust26667",33,617721,"FEMALE","MD","armed-forces","exercise",0,0,"India"
"Cust26668",32,452748,"FEMALE","Associate","protective-serv","basketball",0,-40600,"India"
"Cust2667",33,470128,"MALE","High School","exec-managerial","yachting",0,-40700,"India"
"Cust26671",38,452748,"FEMALE","MD","sales","yachting",0,0,"India"
"Cust26672",32,452748,"FEMALE","Associate","sales","yachting",0,-40600,"India"
"Cust26673",38,472895,"FEMALE","Associate","protective-serv","yachting",0,0,"India"
"Cust26674",40,618316,"MALE","PhD","transport-moving","video-games",0,0,"India"
"Cust26675",48,439787,"MALE","Associate","armed-forces","kayaking",0,0,"India"
"Cust26676",47,618316,"MALE","PhD","armed-forces","reading",0,0,"India"
"Cust26677",43,471806,"FEMALE","PhD","armed-forces","video-games",0,0,"India"
"Cust26678",51,439787,"MALE","College","machine-op-inspct","reading",0,0,"India"
"Cust2668",60,604450,"FEMALE","Associate","prof-specialty","basketball",0,-64500,"India"
"Cust26680",46,466289,"MALE","Masters","armed-forces","movies",0,-72500,"India"
"Cust26682",48,439787,"FEMALE","College","machine-op-inspct","kayaking",0,0,"India"
"Cust26687",31,470603,"MALE","PhD","transport-moving","bungie-jumping",48900,-63100,"India"
"Cust26688",29,439304,"MALE","PhD","transport-moving","hiking",62000,0,"India"
"Cust26689",29,439304,"FEMALE","PhD","transport-moving","hiking",62000,-63100,"India"
"Cust2669",40,607452,"FEMALE","MD","prof-specialty","basketball",0,-64500,"India"
"Cust26691",29,470603,"MALE","PhD","transport-moving","hiking",62000,-63100,"India"
"Cust26692",41,467743,"MALE","MD","transport-moving","board-games",48100,0,"India"
"Cust26693",46,467743,"FEMALE","PhD","craft-repair","camping",44300,0,"India"
"Cust26694",39,467743,"FEMALE","PhD","transport-moving","yachting",48100,0,"India"
"Cust26695",41,467743,"MALE","MD","transport-moving","yachting",48100,0,"India"
"Cust26697",39,463184,"FEMALE","PhD","transport-moving","yachting",44300,0,"India"
"Cust26698",46,467743,"FEMALE","PhD","transport-moving","camping",44300,0,"India"
"Cust26699",42,473394,"MALE","MD","prof-specialty","yachting",44300,0,"India"
"Cust2670",39,601206,"MALE","Masters","protective-serv","reading",0,-72100,"India"
"Cust26701",33,460675,"FEMALE","MD","adm-clerical","camping",0,-88300,"India"
"Cust26702",35,604804,"FEMALE","Associate","transport-moving","kayaking",0,0,"India"
"Cust26703",40,443402,"MALE","Associate","exec-managerial","sleeping",58000,0,"India"
"Cust26704",33,604804,"FEMALE","MD","adm-clerical","kayaking",58000,0,"India"
"Cust26705",31,460675,"FEMALE","Associate","transport-moving","kayaking",0,-88300,"India"
"Cust26706",34,460675,"FEMALE","Associate","adm-clerical","camping",0,-88300,"India"
"Cust26707",43,460675,"FEMALE","Associate","exec-managerial","camping",58000,0,"India"
"Cust26708",39,460675,"FEMALE","MD","transport-moving","kayaking",0,-88300,"India"
"Cust26709",37,460675,"FEMALE","MD","transport-moving","camping",58000,-88300,"India"
"Cust2671",36,601206,"MALE","Masters","exec-managerial","reading",0,-44400,"India"
"Cust26712",42,470104,"FEMALE","High School","priv-house-serv","board-games",0,0,"India"
"Cust26714",41,470104,"FEMALE","High School","priv-house-serv","skydiving",0,0,"India"
"Cust26715",42,470104,"FEMALE","High School","priv-house-serv","board-games",0,0,"India"
"Cust26716",40,433853,"MALE","MD","machine-op-inspct","hiking",0,-64500,"India"
"Cust26718",46,618123,"MALE","High School","priv-house-serv","board-games",0,0,"India"
"Cust26719",25,603527,"FEMALE","High School","adm-clerical","base-jumping",51100,0,"India"
"Cust26721",25,603527,"FEMALE","Masters","prof-specialty","movies",51100,0,"India"
"Cust26722",37,439870,"FEMALE","PhD","priv-house-serv","movies",60200,0,"India"
"Cust26723",25,603527,"FEMALE","College","prof-specialty","golf",49300,0,"India"
"Cust26724",26,603527,"FEMALE","High School","prof-specialty","movies",56400,0,"India"
"Cust26725",36,439870,"FEMALE","College","priv-house-serv","exercise",60200,0,"India"
"Cust26726",25,603527,"FEMALE","Masters","protective-serv","movies",49300,0,"India"
"Cust26728",45,478703,"MALE","MD","transport-moving","paintball",0,0,"India"
"Cust26729",37,445601,"MALE","JD","prof-specialty","paintball",0,-48800,"India"
"Cust2673",33,620207,"MALE","JD","exec-managerial","movies",45700,0,"India"
"Cust26730",28,445601,"FEMALE","High School","prof-specialty","camping",0,-41500,"India"
"Cust26731",28,457942,"FEMALE","JD","prof-specialty","camping",0,-41500,"India"
"Cust26733",39,448294,"FEMALE","Associate","prof-specialty","paintball",0,0,"India"
"Cust26734",36,445601,"FEMALE","MD","prof-specialty","base-jumping",0,0,"India"
"Cust26735",37,448294,"FEMALE","Associate","protective-serv","paintball",0,-48800,"India"
"Cust26736",42,445601,"MALE","Associate","protective-serv","reading",0,0,"India"
"Cust26737",39,603948,"MALE","College","armed-forces","sleeping",47200,-69700,"India"
"Cust26738",43,469742,"MALE","Associate","craft-repair","video-games",47200,-69700,"India"
"Cust26739",36,603948,"MALE","JD","adm-clerical","golf",67300,-69700,"India"
"Cust2674",33,473349,"FEMALE","High School","machine-op-inspct","chess",0,-42900,"India"
"Cust26740",46,603948,"MALE","Associate","adm-clerical","dancing",45300,-69700,"India"
"Cust26741",40,603948,"MALE","Associate","adm-clerical","video-games",45300,-69700,"India"
"Cust26743",39,603948,"MALE","College","adm-clerical","golf",47200,0,"India"
"Cust26744",39,466634,"MALE","JD","craft-repair","sleeping",47200,-56600,"India"
"Cust26747",32,435758,"FEMALE","MD","protective-serv","video-games",0,0,"India"
"Cust26748",38,612908,"MALE","Associate","protective-serv","hiking",0,-31700,"India"
"Cust26749",37,440251,"MALE","PhD","priv-house-serv","video-games",0,0,"India"
"Cust26750",39,612908,"MALE","MD","other-service","hiking",59600,-32100,"India"
"Cust26751",35,440251,"MALE","PhD","priv-house-serv","movies",59600,0,"India"
"Cust26753",39,435758,"MALE","Associate","protective-serv","video-games",59600,-31700,"India"
"Cust26754",43,452496,"FEMALE","College","protective-serv","paintball",59600,0,"India"
"Cust26755",31,611586,"FEMALE","High School","machine-op-inspct","video-games",0,-29900,"India"
"Cust26759",30,611586,"FEMALE","High School","tech-support","exercise",0,0,"India"
"Cust2676",35,474771,"FEMALE","PhD","handlers-cleaners","polo",0,0,"India"
"Cust26760",40,611586,"FEMALE","JD","tech-support","exercise",70500,0,"India"
"Cust26761",38,603993,"MALE","High School","armed-forces","basketball",0,0,"India"
"Cust26763",38,603993,"FEMALE","College","armed-forces","exercise",70500,0,"India"
"Cust26764",44,460801,"FEMALE","JD","prof-specialty","camping",57900,-36600,"India"
"Cust26765",45,607889,"MALE","MD","machine-op-inspct","camping",57900,0,"India"
"Cust26766",43,607889,"MALE","JD","machine-op-inspct","camping",57900,-53800,"India"
"Cust26767",43,607889,"MALE","JD","machine-op-inspct","camping",57900,0,"India"
"Cust26771",45,460801,"FEMALE","High School","machine-op-inspct","camping",0,0,"India"
"Cust26773",29,455689,"MALE","MD","adm-clerical","paintball",50300,0,"India"
"Cust26774",30,433696,"MALE","Masters","adm-clerical","camping",50300,0,"India"
"Cust26775",40,444913,"MALE","Masters","adm-clerical","exercise",0,0,"India"
"Cust26776",36,466393,"MALE","MD","exec-managerial","kayaking",0,-59700,"India"
"Cust26777",28,455689,"MALE","MD","adm-clerical","paintball",50300,0,"India"
"Cust26778",32,455689,"MALE","MD","exec-managerial","paintball",50300,0,"India"
"Cust26779",34,466393,"MALE","MD","adm-clerical","paintball",55600,0,"India"
"Cust2678",33,463331,"FEMALE","Masters","protective-serv","chess",0,-47500,"India"
"Cust26781",41,444913,"FEMALE","Masters","adm-clerical","exercise",0,0,"India"
"Cust26783",30,435371,"FEMALE","Masters","protective-serv","reading",0,0,"India"
"Cust26785",30,450341,"FEMALE","High School","protective-serv","reading",0,0,"India"
"Cust26786",27,450341,"FEMALE","Masters","tech-support","exercise",60000,0,"India"
"Cust26787",27,450341,"FEMALE","Masters","tech-support","camping",60000,-54800,"India"
"Cust26788",27,450341,"MALE","Associate","tech-support","base-jumping",0,0,"India"
"Cust26789",27,450341,"FEMALE","Masters","exec-managerial","camping",60000,-54800,"India"
"Cust2679",46,463331,"MALE","Masters","machine-op-inspct","camping",0,-71400,"India"
"Cust26790",30,450341,"FEMALE","Masters","protective-serv","reading",60000,-54800,"India"
"Cust26791",35,431277,"MALE","MD","other-service","skydiving",55700,-45200,"India"
"Cust26792",34,448190,"MALE","High School","machine-op-inspct","skydiving",0,-45200,"India"
"Cust26793",29,612664,"FEMALE","High School","machine-op-inspct","basketball",0,-45200,"India"
"Cust26794",30,431277,"FEMALE","High School","adm-clerical","skydiving",0,-45200,"India"
"Cust26795",33,471366,"MALE","Associate","adm-clerical","skydiving",0,-45200,"India"
"Cust26796",35,448190,"MALE","High School","machine-op-inspct","skydiving",0,-45200,"India"
"Cust26799",30,471366,"MALE","High School","machine-op-inspct","exercise",0,-31700,"India"
"Cust2680",40,440106,"FEMALE","Masters","armed-forces","reading",0,0,"India"
"Cust26800",35,459122,"MALE","PhD","exec-managerial","basketball",65300,-49400,"India"
"Cust26801",32,454656,"MALE","JD","tech-support","basketball",65300,0,"India"
"Cust26804",33,454656,"MALE","PhD","exec-managerial","cross-fit",65300,0,"India"
"Cust26805",34,454656,"MALE","JD","exec-managerial","cross-fit",65300,-65600,"India"
"Cust26807",33,454656,"MALE","PhD","exec-managerial","basketball",56700,0,"India"
"Cust26808",32,454656,"MALE","JD","exec-managerial","basketball",56700,0,"India"
"Cust26811",38,454985,"FEMALE","High School","other-service","exercise",45300,-90200,"India"
"Cust26812",37,460586,"MALE","High School","sales","paintball",48500,-20400,"India"
"Cust26813",39,454985,"FEMALE","High School","sales","exercise",42900,-20400,"India"
"Cust26814",38,454985,"FEMALE","High School","other-service","exercise",45300,-20400,"India"
"Cust26816",36,460586,"FEMALE","High School","sales","exercise",48500,-67400,"India"
"Cust26818",28,468767,"MALE","High School","armed-forces","golf",0,-49500,"India"
"Cust26819",28,461919,"FEMALE","PhD","other-service","movies",68900,0,"India"
"Cust2682",56,478902,"MALE","MD","transport-moving","board-games",0,-54400,"India"
"Cust26821",35,452218,"FEMALE","MD","tech-support","camping",68900,0,"India"
"Cust26822",31,447442,"FEMALE","PhD","armed-forces","golf",68900,-49500,"India"
"Cust26824",28,447442,"FEMALE","PhD","other-service","golf",30400,0,"India"
"Cust26825",30,452218,"FEMALE","PhD","tech-support","camping",68900,0,"India"
"Cust26827",45,474360,"FEMALE","High School","prof-specialty","basketball",0,-77500,"India"
"Cust26828",46,601961,"FEMALE","High School","adm-clerical","basketball",0,-28800,"India"
"Cust26829",48,474360,"MALE","JD","transport-moving","basketball",46300,-72000,"India"
"Cust2683",44,446608,"MALE","MD","craft-repair","yachting",0,-54400,"India"
"Cust26830",46,601961,"MALE","High School","adm-clerical","dancing",46300,-28800,"India"
"Cust26831",45,474360,"FEMALE","High School","prof-specialty","sleeping",0,-47100,"India"
"Cust26832",46,474360,"FEMALE","High School","prof-specialty","sleeping",46300,-77500,"India"
"Cust26833",45,601397,"FEMALE","High School","prof-specialty","sleeping",0,-47100,"India"
"Cust26834",46,474360,"MALE","High School","prof-specialty","basketball",46300,-77500,"India"
"Cust26835",46,474360,"MALE","Masters","prof-specialty","basketball",0,-77500,"India"
"Cust26836",28,447925,"FEMALE","MD","armed-forces","video-games",52700,-43200,"India"
"Cust26838",31,602289,"MALE","MD","other-service","hiking",57900,-90100,"India"
"Cust26839",42,471786,"FEMALE","Associate","other-service","chess",0,-43200,"India"
"Cust26845",32,451586,"MALE","Masters","priv-house-serv","camping",0,0,"India"
"Cust26846",37,612908,"FEMALE","Associate","machine-op-inspct","camping",0,-31700,"India"
"Cust26847",34,440251,"FEMALE","PhD","priv-house-serv","movies",76000,0,"India"
"Cust26850",33,451586,"MALE","PhD","priv-house-serv","camping",76000,0,"India"
"Cust26851",31,457551,"MALE","MD","protective-serv","kayaking",44400,-51500,"India"
"Cust26852",38,612908,"MALE","Associate","machine-op-inspct","camping",0,-31700,"India"
"Cust26853",35,451586,"FEMALE","PhD","priv-house-serv","camping",0,0,"India"
"Cust26855",35,477519,"MALE","Masters","adm-clerical","yachting",40000,-43400,"India"
"Cust26856",35,477519,"MALE","Masters","transport-moving","yachting",40000,-43400,"India"
"Cust26857",39,606144,"MALE","Masters","transport-moving","yachting",40000,-43400,"India"
"Cust26858",41,477519,"FEMALE","Masters","exec-managerial","camping",0,-49000,"India"
"Cust26859",39,606144,"MALE","Masters","adm-clerical","yachting",40000,-43400,"India"
"Cust2686",38,444413,"FEMALE","Masters","prof-specialty","polo",61100,-64500,"India"
"Cust26861",40,477519,"MALE","JD","transport-moving","video-games",36900,-49000,"India"
"Cust26862",41,610354,"MALE","Masters","exec-managerial","camping",0,-53700,"India"
"Cust26863",29,603639,"FEMALE","High School","machine-op-inspct","video-games",0,-29900,"India"
"Cust26864",39,603639,"MALE","PhD","machine-op-inspct","paintball",58600,-28700,"India"
"Cust26866",38,448949,"MALE","Masters","machine-op-inspct","paintball",58600,-28700,"India"
"Cust26867",34,603639,"MALE","Masters","machine-op-inspct","video-games",58600,-28700,"India"
"Cust2687",34,457793,"FEMALE","College","protective-serv","cross-fit",0,-64500,"India"
