CustomerID,ReportedFraud
Cust38961,Y
Cust18482,Y
Cust11643,N
Cust38048,N
Cust35675,N
Cust8981,N
Cust4141,Y
Cust20201,N
Cust28568,N
Cust13789,N
Cust36001,N
Cust2085,Y
Cust30479,N
Cust2241,Y
Cust27993,N
Cust39465,N
Cust23420,Y
Cust39040,N
Cust29405,N
Cust25866,N
Cust27962,N
Cust38428,N
Cust24098,N
Cust5092,Y
Cust16683,N
Cust1487,N
Cust19438,N
Cust15531,N
Cust12432,N
Cust31394,N
Cust18762,Y
Cust8585,N
Cust2827,Y
Cust15597,N
Cust21795,N
Cust37670,N
Cust21741,N
Cust32148,N
Cust5777,Y
Cust7057,Y
Cust7009,N
Cust29457,N
Cust8492,N
Cust20165,N
Cust7838,Y
Cust6547,Y
Cust6199,Y
Cust35676,N
Cust28014,N
Cust29151,N
Cust31603,N
Cust35976,N
Cust36059,N
Cust23755,N
Cust17574,Y
Cust11270,N
Cust28730,N
Cust33771,N
Cust35516,N
Cust37721,N
Cust30702,N
Cust38065,N
Cust7555,Y
Cust5516,N
Cust20013,N
Cust7677,Y
Cust26907,N
Cust34664,N
Cust18279,Y
Cust14345,Y
Cust3038,Y
Cust22417,Y
Cust34156,N
Cust17698,N
Cust13127,N
Cust30125,N
Cust39431,N
Cust12039,N
Cust1853,N
Cust5559,Y
Cust21267,N
Cust32002,N
Cust5276,Y
Cust12122,N
Cust29351,N
Cust37810,N
Cust15116,N
Cust15095,N
Cust6631,N
Cust25284,N
Cust37976,N
Cust10551,N
Cust9721,N
Cust17795,N
Cust8920,N
Cust21701,N
Cust22686,Y
Cust12891,N
Cust12385,N
Cust14629,N
Cust3103,Y
Cust6311,Y
Cust35442,N
Cust17518,Y
Cust15152,N
Cust14102,N
Cust37771,N
Cust27574,N
Cust5477,Y
Cust12351,N
Cust3654,Y
Cust2088,Y
Cust23915,N
Cust26747,N
Cust3502,Y
Cust3097,Y
Cust27038,N
Cust9979,Y
Cust8564,N
Cust36954,N
Cust33929,N
Cust12413,N
Cust1779,N
Cust15586,N
Cust10505,N
Cust36840,N
Cust3940,Y
Cust16206,N
Cust38754,N
Cust27643,N
Cust4362,Y
Cust21502,N
Cust1346,N
Cust3468,Y
Cust38286,N
Cust7147,Y
Cust29099,Y
Cust39155,N
Cust18693,Y
Cust26800,Y
Cust27978,N
Cust9432,Y
Cust19710,N
Cust10628,N
Cust33269,N
Cust34643,N
Cust1571,N
Cust33289,N
Cust21754,N
Cust9396,Y
Cust7907,Y
Cust39214,N
Cust19606,N
Cust5248,Y
Cust13788,N
Cust35636,N
Cust34499,N
Cust37173,N
Cust1773,N
Cust31968,N
Cust15692,N
Cust16396,N
Cust33486,N
Cust20680,N
Cust30746,N
Cust35527,Y
Cust9377,Y
Cust14934,N
Cust19564,N
Cust21913,N
Cust18256,Y
Cust11871,Y
Cust38379,N
Cust25153,N
Cust15972,N
Cust32718,N
Cust8738,N
Cust23153,N
Cust10181,N
Cust15236,Y
Cust26921,N
Cust24952,N
Cust24259,N
Cust38501,N
Cust38246,N
Cust3144,Y
Cust13977,N
Cust16860,N
Cust14525,N
Cust30519,N
Cust19096,Y
Cust10807,N
Cust7100,Y
Cust25219,N
Cust4546,Y
Cust35838,Y
Cust4670,Y
Cust9624,N
Cust10908,N
Cust30231,N
Cust12300,N
Cust1159,N
Cust21255,N
Cust33661,N
Cust29042,N
Cust30210,N
Cust34038,N
Cust32555,N
Cust28296,N
Cust13219,N
Cust33508,N
Cust6718,Y
Cust30816,N
Cust20885,N
Cust23309,Y
Cust20883,N
Cust36645,N
Cust37597,N
Cust10954,N
Cust1067,Y
Cust33045,N
Cust8688,N
Cust7936,Y
Cust18414,Y
Cust11079,N
Cust11168,N
Cust35649,N
Cust10849,N
Cust16449,Y
Cust21666,N
Cust35819,N
Cust1379,Y
Cust21216,N
Cust10692,N
Cust3385,Y
Cust19518,N
Cust27117,N
Cust24208,N
Cust6036,Y
Cust34892,N
Cust18484,Y
Cust13309,N
Cust20025,N
Cust15549,N
Cust37965,N
Cust5564,Y
Cust11407,N
Cust22726,Y
Cust28004,N
Cust31465,N
Cust29910,N
Cust4134,Y
Cust4218,Y
Cust30263,N
Cust19197,N
Cust34648,N
Cust10001,N
Cust21966,Y
Cust10489,N
Cust32807,N
Cust28618,N
Cust19845,N
Cust33015,N
Cust31758,N
Cust36528,Y
Cust3676,Y
Cust39038,N
Cust36675,N
Cust7782,N
Cust33968,Y
Cust15521,N
Cust2109,Y
Cust3226,Y
Cust21978,Y
Cust31749,N
Cust26064,N
Cust23757,Y
Cust9365,Y
Cust17907,N
Cust27452,N
Cust39248,N
Cust9342,Y
Cust9505,N
Cust7751,Y
Cust35556,N
Cust10366,N
Cust2423,Y
Cust37169,N
Cust13787,Y
Cust21497,N
Cust11788,Y
Cust26180,N
Cust29996,N
Cust5651,Y
Cust24356,N
Cust16038,N
Cust1404,N
Cust31000,N
Cust25809,N
Cust19637,N
Cust10723,N
Cust1422,N
Cust21812,N
Cust4089,Y
Cust27846,N
Cust34717,N
Cust38226,N
Cust6469,Y
Cust34527,N
Cust1385,N
Cust11795,Y
Cust36783,N
Cust5742,Y
Cust3685,Y
Cust20905,N
Cust12745,N
Cust9938,N
Cust14874,N
Cust25549,N
Cust2166,Y
Cust12513,N
Cust16517,N
Cust19092,N
Cust10923,N
Cust39180,N
Cust5886,Y
Cust26139,N
Cust27604,N
Cust30811,N
Cust36524,N
Cust2454,Y
Cust7649,Y
Cust32817,N
Cust32587,N
Cust37736,N
Cust28906,N
Cust6022,Y
Cust17553,N
Cust12825,N
Cust11377,N
Cust23548,N
Cust11854,Y
Cust23253,N
Cust19940,N
Cust27219,N
Cust13732,N
Cust13240,N
Cust25309,N
Cust23080,N
Cust35425,N
Cust37757,N
Cust23988,N
Cust25262,N
Cust6474,Y
Cust34447,N
Cust36331,N
Cust2644,Y
Cust12713,N
Cust1315,N
Cust12904,N
Cust13941,Y
Cust9254,Y
Cust15544,N
Cust21779,N
Cust23741,N
Cust7910,Y
Cust14886,N
Cust19234,N
Cust32946,N
Cust23981,N
Cust27766,N
Cust33980,N
Cust24486,N
Cust26404,N
Cust28328,Y
Cust23060,Y
Cust2097,Y
Cust7139,Y
Cust22381,Y
Cust27549,N
Cust32665,N
Cust21605,N
Cust9538,N
Cust16786,Y
Cust10844,N
Cust3762,N
Cust8601,N
Cust22960,N
Cust23154,N
Cust10806,N
Cust13663,N
Cust36886,N
Cust37297,N
Cust19167,N
Cust31499,N
Cust34619,N
Cust20457,N
Cust24489,N
Cust10929,N
Cust29445,N
Cust23970,N
Cust38358,N
Cust5634,Y
Cust34665,N
Cust2239,Y
Cust36207,N
Cust20320,N
Cust20169,N
Cust26875,N
Cust20822,N
Cust7850,Y
Cust2670,Y
Cust37424,N
Cust26789,N
Cust17344,N
Cust24784,N
Cust15200,N
Cust25607,N
Cust15072,N
Cust38415,N
Cust38245,N
Cust25857,N
Cust33729,N
Cust9725,N
Cust3900,Y
Cust3730,Y
Cust3392,Y
Cust17738,N
Cust29729,N
Cust20784,N
Cust10906,N
Cust6927,Y
Cust22537,Y
Cust33264,N
Cust18054,Y
Cust25542,N
Cust1720,N
Cust19732,N
Cust14982,N
Cust23201,N
Cust18651,N
Cust24458,N
Cust26873,N
Cust25907,N
Cust4024,Y
Cust39376,N
Cust17728,N
Cust10058,N
Cust23550,N
Cust31481,N
Cust23783,N
Cust8267,N
Cust29608,N
Cust1070,N
Cust39284,N
Cust5755,Y
Cust31671,N
Cust19333,N
Cust10763,N
Cust27781,N
Cust33466,N
Cust8272,N
Cust25673,N
Cust14494,N
Cust27140,N
Cust7462,Y
Cust13241,N
Cust37631,N
Cust29112,Y
Cust3317,Y
Cust14980,N
Cust4182,Y
Cust33680,N
Cust3204,Y
Cust7740,Y
Cust13990,N
Cust4640,Y
Cust2584,Y
Cust31538,N
Cust19357,N
Cust14076,Y
Cust30560,N
Cust32129,N
Cust15034,N
Cust33492,N
Cust1211,Y
Cust31402,N
Cust24694,N
Cust19047,N
Cust12786,N
Cust38488,N
Cust37752,N
Cust20043,N
Cust3201,Y
Cust21681,N
Cust25967,N
Cust36422,N
Cust8396,N
Cust1403,Y
Cust31957,N
Cust25287,N
Cust17633,N
Cust2023,Y
Cust29242,N
Cust4995,Y
Cust8695,N
Cust37948,N
Cust30948,N
Cust22179,Y
Cust9803,N
Cust38741,N
Cust37998,N
Cust12087,N
Cust17761,N
Cust22908,N
Cust16862,N
Cust6938,Y
Cust26831,N
Cust29650,N
Cust14193,N
Cust24400,N
Cust12376,N
Cust10063,N
Cust15750,N
Cust6889,Y
Cust20813,N
Cust12167,N
Cust8944,N
Cust13149,N
Cust15769,N
Cust11011,N
Cust16101,Y
Cust6882,Y
Cust14656,N
Cust37119,N
Cust25760,N
Cust23529,N
Cust3698,Y
Cust35957,N
Cust7415,Y
Cust19888,N
Cust14131,N
Cust28819,N
Cust28083,N
Cust12638,N
Cust38826,N
Cust33737,N
Cust21723,N
Cust14440,N
Cust3329,Y
Cust35354,N
Cust21578,N
Cust5123,Y
Cust1208,N
Cust25048,N
Cust14313,Y
Cust7232,Y
Cust18345,Y
Cust27622,N
Cust8352,N
Cust4835,Y
Cust32603,Y
Cust11278,N
Cust35748,N
Cust15051,N
Cust16461,N
Cust13887,N
Cust26601,N
Cust31336,N
Cust33493,N
Cust37727,N
Cust18392,Y
Cust25210,N
Cust26719,N
Cust28415,Y
Cust31262,N
Cust24134,N
Cust24647,N
Cust36824,N
Cust26325,N
Cust28360,N
Cust15607,N
Cust17080,N
Cust35629,N
Cust21186,N
Cust36591,N
Cust33322,N
Cust37518,N
Cust31038,N
Cust38644,N
Cust23530,N
Cust38658,N
Cust37414,N
Cust27613,N
Cust38059,N
Cust20853,N
Cust36131,N
Cust4721,Y
Cust35011,N
Cust10622,N
Cust30698,N
Cust15539,N
Cust12444,N
Cust23118,N
Cust1119,N
Cust19781,N
Cust16474,N
Cust13911,N
Cust8792,N
Cust21780,N
Cust22637,Y
Cust34495,N
Cust33899,N
Cust31963,N
Cust3284,Y
Cust35146,Y
Cust7280,Y
Cust9051,N
Cust36202,N
Cust1739,N
Cust22679,Y
Cust3484,Y
Cust3660,Y
Cust19144,N
Cust25832,N
Cust3549,Y
Cust4923,Y
Cust3233,Y
Cust4647,Y
Cust7912,Y
Cust20704,N
Cust24237,N
Cust23354,N
Cust22646,Y
Cust10992,N
Cust11308,N
Cust8306,N
Cust36225,N
Cust10419,N
Cust15396,N
Cust24295,N
Cust5607,Y
Cust15123,N
Cust34556,N
Cust6660,Y
Cust9583,N
Cust38722,N
Cust14399,Y
Cust27626,N
Cust22911,Y
Cust18708,Y
Cust27799,N
Cust15775,N
Cust2373,Y
Cust38836,N
Cust12701,N
Cust2642,Y
Cust4127,Y
Cust11813,Y
Cust32795,N
Cust20125,N
Cust14778,N
Cust29041,N
Cust4960,Y
Cust31869,N
Cust32481,N
Cust33372,N
Cust5014,Y
Cust17355,N
Cust30466,N
Cust29126,N
Cust25920,N
Cust15091,N
Cust10924,N
Cust31313,N
Cust11423,N
Cust16107,N
Cust16291,N
Cust14808,N
Cust27216,N
Cust23653,N
Cust28055,N
Cust18985,N
Cust2958,Y
Cust4624,Y
Cust13565,N
Cust1144,Y
Cust15191,N
Cust28635,N
Cust1991,N
Cust13750,N
Cust33384,N
Cust31544,N
Cust10562,N
Cust15855,N
Cust8991,N
Cust25849,Y
Cust29394,N
Cust29507,N
Cust25829,N
Cust13861,N
Cust10330,N
Cust25025,N
Cust2734,Y
Cust9511,N
Cust23133,N
Cust7642,Y
Cust37951,N
Cust30330,N
Cust8033,Y
Cust1395,Y
Cust3323,Y
Cust24602,N
Cust22878,Y
Cust20464,N
Cust37394,N
Cust27769,N
Cust32931,N
Cust14224,Y
Cust23156,N
Cust20224,N
Cust38677,Y
Cust5671,Y
Cust20587,Y
Cust10590,N
Cust10177,N
Cust13688,N
Cust18155,Y
Cust18283,Y
Cust1428,N
Cust22598,Y
Cust6919,Y
Cust9521,N
Cust5754,Y
Cust27352,N
Cust3017,N
Cust9724,N
Cust7948,Y
Cust29228,Y
Cust1365,Y
Cust11598,N
Cust1709,Y
Cust24605,N
Cust35889,N
Cust7694,Y
Cust35967,N
Cust2179,Y
Cust6021,Y
Cust11323,N
Cust18879,Y
Cust12964,N
Cust37957,N
Cust32419,N
Cust27532,N
Cust32512,N
Cust32188,N
Cust16374,N
Cust2372,Y
Cust20010,N
Cust20948,N
Cust10618,N
Cust37689,N
Cust38888,N
Cust14202,N
Cust17336,N
Cust20081,N
Cust29276,N
Cust27836,N
Cust30825,N
Cust22534,Y
Cust28995,N
Cust33423,N
Cust9783,N
Cust14236,Y
Cust35791,N
Cust25842,N
Cust26673,N
Cust10371,N
Cust17525,N
Cust26236,N
Cust5490,Y
Cust32576,N
Cust37921,N
Cust34728,N
Cust21759,N
Cust20660,N
Cust26008,N
Cust20506,N
Cust24353,N
Cust15545,N
Cust14545,N
Cust1028,Y
Cust32834,N
Cust34770,N
Cust1603,Y
Cust19448,N
Cust18538,Y
Cust12643,N
Cust13690,Y
Cust14993,N
Cust19862,N
Cust25352,N
Cust39120,N
Cust24865,N
Cust37467,N
Cust19981,N
Cust34905,N
Cust27615,N
Cust19229,N
Cust33803,N
Cust7244,Y
Cust4851,Y
Cust11208,Y
Cust5110,Y
Cust38532,N
Cust13803,N
Cust15171,Y
Cust31546,N
Cust16644,N
Cust5024,Y
Cust16755,Y
Cust37105,N
Cust29248,N
Cust37275,N
Cust7122,Y
Cust13034,Y
Cust17259,N
Cust14899,N
Cust28988,N
Cust12061,N
Cust7658,Y
Cust27458,N
Cust11942,N
Cust23019,N
Cust36619,N
Cust32941,N
Cust22552,Y
Cust13015,Y
Cust13538,N
Cust26160,N
Cust14012,N
Cust21549,N
Cust31220,N
Cust10847,N
Cust38353,N
Cust17007,N
Cust27241,N
Cust17524,N
Cust25321,N
Cust17481,N
Cust10005,N
Cust33836,N
Cust17842,N
Cust6038,Y
Cust36076,N
Cust27735,N
Cust30424,N
Cust19122,N
Cust28742,N
Cust38637,N
Cust26403,N
Cust12357,N
Cust36053,N
Cust22662,Y
Cust19509,N
Cust16707,Y
Cust36412,N
Cust37963,N
Cust25142,N
Cust6428,Y
Cust23697,N
Cust17697,N
Cust22692,Y
Cust12089,N
Cust5642,Y
Cust24238,N
Cust5715,Y
Cust5623,Y
Cust9048,N
Cust29986,N
Cust1001,Y
Cust16629,N
Cust28940,N
Cust5146,N
Cust38959,N
Cust29536,N
Cust32894,N
Cust36456,N
Cust7228,Y
Cust28778,N
Cust31443,N
Cust22527,Y
Cust30741,N
Cust4658,Y
Cust1891,N
Cust34645,N
Cust22490,N
Cust27422,N
Cust25303,N
Cust7354,Y
Cust5939,Y
Cust31550,N
Cust5423,Y
Cust32121,N
Cust12409,N
Cust12113,N
Cust23035,N
Cust14647,N
Cust30755,N
Cust24939,N
Cust29603,N
Cust8983,N
Cust26709,N
Cust3576,Y
Cust3221,Y
Cust29939,N
Cust21558,N
Cust7156,Y
Cust14183,N
Cust38600,N
Cust34627,N
Cust19604,N
Cust20782,N
Cust24753,N
Cust6665,Y
Cust23034,N
Cust22555,Y
Cust6731,Y
Cust34344,N
Cust1152,N
Cust12194,N
Cust3912,Y
Cust36599,N
Cust36179,N
Cust1382,N
Cust2881,Y
Cust11115,N
Cust26182,N
Cust19503,N
Cust26881,N
Cust17024,Y
Cust39482,N
Cust9920,N
Cust1584,N
Cust34854,N
Cust5713,Y
Cust28953,N
Cust9774,N
Cust10408,N
Cust12146,N
Cust7652,Y
Cust25757,N
Cust20303,N
Cust7194,Y
Cust7234,Y
Cust35240,N
Cust25968,N
Cust4572,Y
Cust33439,N
Cust33066,N
Cust31845,N
Cust29791,N
Cust23096,N
Cust24610,N
Cust35890,N
Cust24073,N
Cust16499,N
Cust17055,N
Cust23017,N
Cust26964,N
Cust14497,N
Cust27200,N
Cust23075,N
Cust9327,Y
Cust20044,N
Cust21643,N
Cust10974,N
Cust15416,N
Cust39433,N
Cust38602,Y
Cust30218,N
Cust23900,N
Cust27077,Y
Cust36597,N
Cust35392,N
Cust19799,N
Cust15541,N
Cust36725,N
Cust27187,N
Cust18050,Y
Cust3805,Y
Cust8490,N
Cust30502,N
Cust30253,N
Cust17864,N
Cust2017,N
Cust3202,Y
Cust6339,Y
Cust36663,N
Cust6497,Y
Cust37051,N
Cust34510,N
Cust33049,N
Cust36979,N
Cust32047,N
Cust28252,N
Cust12375,N
Cust24738,N
Cust9246,N
Cust19671,N
Cust15568,N
Cust31982,N
Cust2351,Y
Cust11105,N
Cust22020,Y
Cust37808,N
Cust37027,N
Cust23978,N
Cust37106,N
Cust22700,Y
Cust3838,Y
Cust22378,Y
Cust6053,Y
Cust4856,Y
Cust21526,N
Cust30775,Y
Cust24624,N
Cust16468,N
Cust28998,N
Cust18159,Y
Cust30035,N
Cust8858,N
Cust29260,N
Cust33666,N
Cust24587,N
Cust16825,N
Cust5442,Y
Cust15665,N
Cust12673,N
Cust35004,N
Cust21116,N
Cust32041,N
Cust34125,Y
Cust34555,N
Cust7076,Y
Cust30974,N
Cust23580,N
Cust11321,N
Cust25450,N
Cust2410,Y
Cust4990,Y
Cust11147,N
Cust27785,N
Cust10351,N
Cust4117,Y
Cust38623,N
Cust31693,N
Cust10568,N
Cust27502,N
Cust26785,N
Cust4321,Y
Cust32184,Y
Cust26434,N
Cust38083,N
Cust14197,Y
Cust33909,N
Cust24477,N
Cust1038,N
Cust33730,N
Cust17926,N
Cust27479,N
Cust11489,N
Cust36299,N
Cust25290,Y
Cust25925,N
Cust13763,N
Cust32790,N
Cust5964,Y
Cust38407,N
Cust17558,N
Cust7142,Y
Cust31835,N
Cust13975,N
Cust27425,N
Cust7182,Y
Cust27202,N
Cust37874,N
Cust26177,N
Cust18962,N
Cust25952,N
Cust1994,N
Cust22618,Y
Cust29639,N
Cust20844,N
Cust11317,N
Cust27500,N
Cust30402,N
Cust3118,Y
Cust5406,Y
Cust25362,N
Cust28367,N
Cust26495,N
Cust27738,N
Cust23204,N
Cust13476,N
Cust11212,N
Cust33344,N
Cust17343,N
Cust35670,N
Cust7621,Y
Cust5726,Y
Cust32477,N
Cust10543,N
Cust7888,Y
Cust2379,Y
Cust10852,N
Cust24207,N
Cust18046,Y
Cust35471,N
Cust8286,N
Cust33685,N
Cust25823,N
Cust5266,Y
Cust3836,Y
Cust10608,N
Cust14714,N
Cust9899,N
Cust37931,N
Cust15050,N
Cust32309,N
Cust12902,N
Cust4260,Y
Cust15027,N
Cust22224,Y
Cust23683,N
Cust7803,Y
Cust11263,Y
Cust23296,N
Cust18501,Y
Cust11318,N
Cust38470,N
Cust24927,N
Cust23681,N
Cust27469,N
Cust12523,N
Cust29399,N
Cust26497,Y
Cust11857,Y
Cust24993,N
Cust12505,N
Cust13470,N
Cust23264,N
Cust10450,N
Cust1606,N
Cust13064,Y
Cust27698,N
Cust17299,N
Cust1129,Y
Cust6263,Y
Cust22759,Y
Cust39443,N
Cust14196,Y
Cust26054,N
Cust5329,Y
Cust33224,N
Cust33101,N
Cust3699,Y
Cust10968,N
Cust38194,N
Cust22441,Y
Cust10689,N
Cust22798,Y
Cust3327,Y
Cust10639,N
Cust9875,N
Cust27184,N
Cust29011,N
Cust32308,N
Cust24339,N
Cust38862,N
Cust21017,N
Cust22006,Y
Cust10273,N
Cust26408,N
Cust26845,Y
Cust34514,N
Cust21340,N
Cust16768,Y
Cust16122,N
Cust29570,N
Cust38554,N
Cust39133,N
Cust4853,Y
Cust9187,N
Cust18579,Y
Cust34360,N
Cust22227,Y
Cust5749,Y
Cust23750,N
Cust25820,N
Cust33958,N
Cust19719,N
Cust25665,N
Cust39246,N
Cust26195,N
Cust12765,N
Cust9565,N
Cust23053,N
Cust38682,N
Cust25041,N
Cust31250,Y
Cust16647,N
Cust25847,N
Cust34290,N
Cust20354,N
Cust10269,N
Cust23808,N
Cust6360,Y
Cust14517,N
Cust4434,Y
Cust3889,Y
Cust7925,Y
Cust11941,N
Cust31781,N
Cust38170,N
Cust12875,N
Cust18461,Y
Cust9802,N
Cust32382,N
Cust19154,N
Cust39283,N
Cust12510,N
Cust36688,N
Cust9050,N
Cust1826,N
Cust9231,N
Cust39124,N
Cust10584,N
Cust6296,Y
Cust18045,Y
Cust6810,Y
Cust38883,N
Cust1190,N
Cust21284,N
Cust26656,N
Cust2567,Y
Cust1855,N
Cust4590,Y
Cust22060,Y
Cust23957,N
Cust29361,N
Cust16089,N
Cust26453,N
Cust37402,N
Cust7412,Y
Cust5253,Y
Cust27122,N
Cust37801,N
Cust10936,N
Cust14146,N
Cust36873,N
Cust22647,Y
Cust7168,Y
Cust6130,Y
Cust3577,Y
Cust8356,N
Cust7629,Y
Cust5485,Y
Cust28491,N
Cust19437,N
Cust12420,N
Cust31700,N
Cust32797,N
Cust7492,Y
Cust39182,N
Cust19286,N
Cust7985,Y
Cust32705,N
Cust16402,N
Cust15904,N
Cust28738,N
Cust2632,N
Cust21250,N
Cust36556,N
Cust33270,N
Cust35640,N
Cust15561,N
Cust15056,N
Cust34973,N
Cust25080,N
Cust13252,N
Cust14410,Y
Cust15818,N
Cust21796,N
Cust18421,N
Cust14988,N
Cust27401,N
Cust9146,N
Cust2125,Y
Cust3640,Y
Cust35628,N
Cust22189,Y
Cust12908,N
Cust24080,N
Cust14528,N
Cust15565,N
Cust4294,Y
Cust25197,N
Cust34439,N
Cust18427,Y
Cust17617,N
Cust1874,N
Cust3586,Y
Cust6523,Y
Cust37207,N
Cust9848,N
Cust6525,Y
Cust31878,N
Cust16965,N
Cust29064,N
Cust1946,N
Cust16937,N
Cust4560,Y
Cust1477,Y
Cust10400,N
Cust16002,Y
Cust39169,N
Cust4467,Y
Cust31319,N
Cust36538,N
Cust24227,N
Cust11306,N
Cust3807,Y
Cust20048,N
Cust2275,Y
Cust9273,Y
Cust2885,Y
Cust3346,Y
Cust23773,N
Cust28806,N
Cust23829,N
Cust33339,N
Cust4680,Y
Cust17171,N
Cust11420,N
Cust16790,Y
Cust18304,Y
Cust19163,N
Cust39061,N
Cust37133,N
Cust32063,Y
Cust20583,N
Cust24263,N
Cust8907,N
Cust27399,N
Cust11720,N
Cust11350,N
Cust14015,N
Cust29745,N
Cust26697,N
Cust38949,N
Cust12863,N
Cust6863,Y
Cust30552,N
Cust1824,Y
Cust10197,N
Cust21600,N
Cust23830,N
Cust35498,N
Cust20474,N
Cust11434,N
Cust7309,N
Cust27513,Y
Cust34851,N
Cust25815,N
Cust31684,N
Cust26882,Y
Cust33457,N
Cust26958,N
Cust16599,N
Cust14475,N
Cust15144,N
Cust24870,N
Cust2693,Y
Cust17669,N
Cust34603,N
Cust29467,N
Cust26039,N
Cust6832,Y
Cust4234,Y
Cust4133,Y
Cust7117,Y
Cust1158,N
Cust32441,N
Cust3990,Y
Cust37028,N
Cust32948,N
Cust2098,Y
Cust29182,N
Cust17147,Y
Cust5111,Y
Cust28807,N
Cust29370,N
Cust28658,N
Cust32549,N
Cust14940,N
Cust7134,Y
Cust33428,N
Cust19108,Y
Cust30796,N
Cust12884,N
Cust26237,N
Cust10272,N
Cust17371,N
Cust36241,N
Cust21871,N
Cust4074,Y
Cust36968,N
Cust36939,N
Cust30442,N
Cust7062,Y
Cust13213,N
Cust19498,N
Cust20887,N
Cust19926,N
Cust35408,N
Cust5845,Y
Cust34967,N
Cust5863,Y
Cust34371,N
Cust25318,N
Cust32434,N
Cust35621,N
Cust34317,N
Cust39444,N
Cust32569,N
Cust12370,N
Cust12987,Y
Cust4605,Y
Cust9759,N
Cust26678,N
Cust31817,N
Cust10685,N
Cust3040,Y
Cust39240,N
Cust25098,N
Cust1591,N
Cust22716,Y
Cust12025,N
Cust11339,N
Cust12298,N
Cust34399,N
Cust20151,N
Cust35275,N
Cust37716,N
Cust34535,N
Cust11437,N
Cust2866,Y
Cust34723,N
Cust37558,N
Cust22438,Y
Cust27029,N
Cust33273,Y
Cust38337,N
Cust22271,Y
Cust17613,N
Cust1544,N
Cust33210,N
Cust35055,N
Cust31435,Y
Cust11660,N
Cust10440,N
Cust28889,N
Cust27294,N
Cust28851,N
Cust15902,N
Cust14477,N
Cust24934,N
Cust18167,Y
Cust10823,N
Cust25205,N
Cust7499,Y
Cust8690,N
Cust5585,Y
Cust9351,Y
Cust32748,N
Cust12395,N
Cust9436,Y
Cust6019,Y
Cust22327,Y
Cust17829,N
Cust15763,N
Cust3272,Y
Cust36031,N
Cust24154,N
Cust9512,N
Cust30026,N
Cust12653,N
Cust1907,N
Cust17910,N
Cust1034,N
Cust38481,N
Cust9211,Y
Cust36614,N
Cust36458,N
Cust2575,Y
Cust14249,Y
Cust15710,N
Cust15593,N
Cust11801,Y
Cust7451,Y
Cust24344,N
Cust3679,Y
Cust3770,Y
Cust37525,N
Cust27085,N
Cust36226,N
Cust2407,Y
Cust35858,N
Cust19391,N
Cust3565,Y
Cust33975,N
Cust18835,N
Cust32219,N
Cust2199,Y
Cust19061,N
Cust31702,N
Cust17205,N
Cust32711,N
Cust25009,N
Cust23049,N
Cust37149,N
Cust28925,N
Cust24436,N
Cust14010,N
Cust11470,N
Cust30249,N
Cust3721,N
Cust33832,N
Cust21958,Y
Cust27696,N
Cust21208,N
Cust9592,N
Cust14706,N
Cust12755,N
Cust35309,N
Cust16907,N
Cust37222,N
Cust8863,N
Cust29557,N
Cust21571,N
Cust8117,Y
Cust28242,N
Cust4407,Y
Cust34198,N
Cust30016,N
Cust20880,N
Cust22513,Y
Cust32675,N
Cust30030,N
Cust18684,Y
Cust3425,Y
Cust13581,N
Cust36166,N
Cust32836,N
Cust32395,N
Cust31331,N
Cust16909,N
Cust29960,N
Cust30839,N
Cust3403,Y
Cust29293,N
Cust12053,N
Cust26724,N
Cust1834,N
Cust34787,N
Cust16992,N
Cust26283,N
Cust7819,Y
Cust33893,N
Cust9810,N
Cust35679,N
Cust12463,N
Cust15002,N
Cust34820,N
Cust25752,N
Cust24847,N
Cust29302,N
Cust25189,N
Cust10345,N
Cust26680,N
Cust38518,N
Cust16548,N
Cust27578,N
Cust33204,N
Cust7575,Y
Cust32209,N
Cust4271,Y
Cust3569,Y
Cust32719,N
Cust14335,Y
Cust30028,N
Cust12690,N
Cust36985,N
Cust27069,N
Cust10829,N
Cust28878,N
Cust22928,N
Cust7915,Y
Cust3187,Y
Cust33562,N
Cust19455,N
Cust13848,Y
Cust20890,N
Cust39469,N
Cust16573,N
Cust4529,Y
Cust32823,N
Cust7975,Y
Cust36496,N
Cust32456,N
Cust30629,N
Cust2847,Y
Cust1280,N
Cust10980,N
Cust13156,N
Cust33791,N
Cust4465,Y
Cust38096,N
Cust23172,N
Cust36311,N
Cust2587,Y
Cust30332,N
Cust31425,Y
Cust31831,N
Cust13874,N
Cust1504,N
Cust4487,Y
Cust31724,N
Cust28824,N
Cust20513,N
Cust1189,Y
Cust31604,N
Cust20565,N
Cust10089,N
Cust32195,N
Cust37410,N
Cust32734,N
Cust30625,N
Cust4639,Y
Cust1416,N
Cust14627,N
Cust18834,Y
Cust2574,Y
Cust36527,N
Cust7583,Y
Cust22418,N
Cust33639,N
Cust6775,Y
Cust15083,Y
Cust4991,Y
Cust38001,N
Cust39420,N
Cust32282,N
Cust4592,Y
Cust32307,N
Cust27289,N
Cust22070,Y
Cust17999,N
Cust38710,N
Cust37647,N
Cust25518,N
Cust31899,N
Cust11421,N
Cust32388,N
Cust6113,Y
Cust8047,Y
Cust7479,Y
Cust18615,Y
Cust11902,N
Cust30667,N
Cust10356,Y
Cust22050,Y
Cust34275,N
Cust5409,Y
Cust30257,N
Cust30363,N
Cust14719,N
Cust28201,N
Cust7979,Y
Cust26522,N
Cust11652,N
